Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,BbMxH,BbMxD,BbMxA,BbAvH,BbAvD,BbAvA,Bb1X2,Season,ShotsDiff,ShotsOnTargetDiff,CornersDiff,FoulsDiff,CardsDiff,GoalDiff,TotalGoals,Prob_H_b365,Prob_D_b365,Prob_A_b365,Margin_B365,OddsDiff_B365,Prob_H_ps,Prob_D_ps,Prob_A_ps,Margin_PS,OddsDiff_PS,OddsSpread_H,OddsSpread_D,OddsSpread_A,Home_GF_last5,Home_GA_last5,Home_GD_last5,Home_Pts_last5,Home_Wins_last5,Home_CleanSheets_last5,Home_Conceded0plus_last5,Home_Pts_last3,Home_GD_last3,Home_Pts_last10,Home_GD_last10,Home_Pts_trend_3v10,Away_GF_last5,Away_GA_last5,Away_GD_last5,Away_Pts_last5,Away_Wins_last5,Away_CleanSheets_last5,Away_Conceded0plus_last5,Away_Pts_last3,Away_GD_last3,Away_Pts_last10,Away_GD_last10,Away_Pts_trend_3v10,FormDiff_GF_last5,FormDiff_GA_last5,FormDiff_GD_last5,FormDiff_Pts_last5,FormDiff_Wins_last5,FormDiff_CleanSheets_last5,FormDiff_Conceded0plus_last5,FormDiff_Pts_last3,FormDiff_GD_last3,FormDiff_Pts_last10,FormDiff_GD_last10,FormDiff_Pts_trend_3v10,IsHomeAlways1,Month,Weekday,IsWeekend,Home_AvgPts_season,Home_AvgGD_season,Away_AvgPts_season,Away_AvgGD_season,SeasonStrength_PtsDiff,SeasonStrength_GDDiff,Home_AttDefRatio_last5,Home_GoalsShare_last5,Away_AttDefRatio_last5,Away_GoalsShare_last5,FormDiff_AttDefRatio_last5,FormDiff_GoalsShare_last5,Home_RecentFormIdx,Away_RecentFormIdx,FormDiff_RecentFormIdx,Market_ImpliedDiff_b365,Market_ImpliedDiff_ps,Market_BigHomeFav,Market_BigAwayFav,Market_BalancedMatch
D1,2014-09-13,Dortmund,Freiburg,3,1,H,15,4,6,3,10,14,3,5,1,4,0,0,1.25,6.0,10.0,1.28,6.5,11.6,1.33,6.54,12.76,1.27,5.81,10.68,45.0,2014/2015,11,3,-2,-4,-3,2,4,0.75,0.15625,0.09375,0.06666666666666665,-8.75,0.7649541433325218,0.1506371236100966,0.08440873305738171,0.021303050397877943,-10.32,0.06000000000000005,0.7300000000000004,2.08,1.5,2.0,-0.5,1.5,1.0,0.0,2.0,1.5,-0.5,1.5,-0.5,0.0,0.0,0.5,-0.5,0.5,0.0,1.0,1.0,0.5,-0.5,0.5,-0.5,0.0,1.5,1.5,0.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,9,5,1,1.5,-0.5,0.5,-0.5,1.0,0.0,0.5,0.42844901456726653,0.0,0.0,0.5,0.42844901456726653,1.5,0.5,1.0,0.65625,0.68054541027514,1,0,0
D1,2014-09-13,Hertha,Mainz,1,3,A,17,7,3,6,21,20,4,1,3,3,0,0,2.25,3.3,3.2,2.29,3.42,3.45,2.35,3.5,3.45,2.25,3.32,3.24,45.0,2014/2015,10,-3,3,1,0,-2,4,0.41929720071471116,0.2858844550327576,0.2948183442525313,0.0599747474747474,-0.9500000000000002,0.42856675856207305,0.2869642915517974,0.28446894988612964,0.018933955989905105,-1.1600000000000001,0.10000000000000009,0.18000000000000016,0.20999999999999996,2.0,3.0,-1.0,0.5,0.0,0.0,2.0,0.5,-1.0,0.5,-1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,-1.0,-0.5,0.0,-1.0,1.0,-0.5,-1.0,-0.5,-1.0,0.0,1,9,5,1,0.5,-1.0,1.0,0.0,-0.5,-1.0,0.5,0.3999200159968006,0.5,0.49975012493753124,0.0,-0.09983010894073063,0.5,1.0,-0.5,0.12447885646217988,0.1440978086759434,0,0,1
D1,2014-09-13,Hoffenheim,Wolfsburg,1,1,D,15,22,6,5,17,17,4,7,1,0,0,1,2.4,3.5,2.75,2.47,3.72,2.88,2.5,3.71,3.1,2.4,3.48,2.86,45.0,2014/2015,-7,1,-3,0,0,0,2,0.3908629441624366,0.26802030456852793,0.34111675126903557,0.06601731601731586,-0.3500000000000001,0.39657087016390524,0.2633145293830231,0.3401146004530715,0.02089772611843932,-0.4099999999999997,0.10000000000000009,0.22999999999999998,0.2400000000000002,1.5,0.5,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.5,2.0,-0.5,0.5,0.0,0.0,2.0,0.5,-0.5,0.5,-0.5,0.0,0.0,-1.5,1.5,1.5,1.0,1.0,-1.0,1.5,1.5,1.5,1.5,0.0,1,9,5,1,2.0,1.0,0.5,-0.5,1.5,1.5,1.0,0.7496251874062969,0.5,0.42844901456726653,0.5,0.3211761728390304,2.0,0.5,1.5,0.04974619289340104,0.05645626971083373,0,0,1
D1,2014-09-13,M'gladbach,Schalke 04,4,1,H,23,11,9,6,15,13,8,2,2,3,0,0,2.4,3.4,2.8,2.42,3.58,3.06,2.5,3.6,3.13,2.39,3.37,2.94,44.0,2014/2015,12,3,6,2,-1,3,5,0.39016393442622954,0.2754098360655738,0.3344262295081967,0.06792717086834732,-0.3999999999999999,0.4053790020574609,0.27402714664219424,0.3205938513003449,0.01935013505533023,-0.6400000000000001,0.10999999999999988,0.22999999999999998,0.18999999999999995,0.5,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.5,-0.5,0.5,0.0,0.0,2.0,0.5,-0.5,0.5,-0.5,0.0,-0.5,-1.0,0.5,0.5,0.0,1.0,-1.0,0.5,0.5,0.5,0.5,0.0,1,9,5,1,1.0,0.0,0.5,-0.5,0.5,0.5,0.3333333333333333,0.4995004995004996,0.4,0.39984006397441024,-0.06666666666666671,0.09966043552608933,1.0,0.5,0.5,0.055737704918032815,0.08478515075711601,0,0,1
D1,2014-09-13,Paderborn,FC Koln,0,0,D,8,4,4,1,13,18,5,1,0,2,0,0,2.9,3.2,2.45,3.1,3.35,2.5,3.15,3.4,2.61,2.96,3.27,2.43,45.0,2014/2015,4,3,4,-5,-2,0,0,0.3236326109391125,0.2932920536635707,0.38307533539731675,0.06549085151301903,0.44999999999999973,0.31591852131271214,0.2923425122595247,0.3917389664277631,0.02108810784785753,0.6000000000000001,0.18999999999999995,0.1299999999999999,0.17999999999999972,2.5,1.0,1.5,2.0,1.0,1.0,1.0,2.0,1.5,2.0,1.5,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,1.5,1.0,0.5,0.0,0.0,-1.0,1.0,0.0,0.5,0.0,0.5,0.0,1,9,5,1,2.0,1.5,2.0,1.0,0.0,0.5,1.25,0.7140816909454442,1.0,0.9990009990009991,0.25,-0.284919308055555,2.0,2.0,0.0,-0.059442724458204255,-0.07582044511505098,0,0,0
D1,2014-09-14,Ein Frankfurt,Augsburg,0,1,A,14,17,5,7,14,21,5,6,3,4,0,0,2.25,3.3,3.2,2.29,3.52,3.34,2.37,3.52,3.5,2.26,3.38,3.16,45.0,2014/2015,-3,-2,-1,-7,-1,-1,1,0.41929720071471116,0.2858844550327576,0.2948183442525313,0.0599747474747474,-0.9500000000000002,0.4280461075794977,0.27847317794234366,0.2934807144781586,0.02017332940312322,-1.0499999999999998,0.11000000000000032,0.14000000000000012,0.33999999999999986,1.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,0.5,2.0,0.5,0.0,1.0,2.5,-1.5,0.0,0.0,0.0,2.0,0.0,-1.5,0.0,-1.5,0.0,0.5,-1.5,2.0,2.0,1.0,1.0,-1.0,2.0,2.0,2.0,2.0,0.0,1,9,6,1,2.0,0.5,0.0,-1.5,2.0,2.0,0.75,0.5997600959616154,0.2857142857142857,0.2856326763781777,0.4642857142857143,0.3141274195834377,2.0,0.0,2.0,0.12447885646217988,0.13456539310133908,0,0,1
D1,2014-09-14,Hannover,Hamburg,2,0,H,11,11,4,0,18,16,4,2,3,3,0,0,2.2,3.4,3.2,2.19,3.6,3.5,2.25,3.65,3.55,2.15,3.43,3.36,45.0,2014/2015,0,4,2,2,0,2,2,0.42834645669291344,0.2771653543307087,0.29448818897637796,0.06116310160427796,-1.0,0.447618032612171,0.2723009698390707,0.28008099754875837,0.02011306805827351,-1.31,0.10000000000000009,0.21999999999999975,0.18999999999999995,1.0,0.5,0.5,2.0,1.0,1.0,1.0,2.0,0.5,2.0,0.5,0.0,0.0,1.5,-1.5,0.5,0.0,1.0,1.0,0.5,-1.5,0.5,-1.5,0.0,1.0,-1.0,2.0,1.5,1.0,0.0,0.0,1.5,2.0,1.5,2.0,0.0,1,9,6,1,2.0,0.5,0.5,-1.5,1.5,2.0,0.6666666666666666,0.6662225183211193,0.0,0.0,0.6666666666666666,0.6662225183211193,2.0,0.5,1.5,0.13385826771653547,0.1675370350634126,0,0,1
D1,2014-09-19,Freiburg,Hertha,2,2,D,15,7,5,2,16,26,7,6,0,4,0,1,2.5,3.3,2.8,2.56,3.41,2.97,2.63,3.45,3.0,2.51,3.31,2.84,47.0,2014/2015,8,3,1,-10,-5,0,4,0.3772968558595345,0.2858309514087382,0.3368721927317272,0.06017316017316032,-0.2999999999999998,0.3827478694658075,0.28734150904177924,0.3299106214924132,0.020580468665146068,-0.41000000000000014,0.1200000000000001,0.14000000000000012,0.16000000000000014,0.3333333333333333,1.3333333333333333,-1.0,0.3333333333333333,0.0,1.0,2.0,0.3333333333333333,-1.0,0.3333333333333333,-1.0,0.0,1.6666666666666667,3.0,-1.3333333333333333,0.3333333333333333,0.0,0.0,3.0,0.3333333333333333,-1.3333333333333333,0.3333333333333333,-1.3333333333333333,0.0,-1.3333333333333335,-1.6666666666666667,0.33333333333333326,0.0,0.0,1.0,-1.0,0.0,0.33333333333333326,0.0,0.33333333333333326,0.0,1,9,4,0,0.3333333333333333,-1.0,0.3333333333333333,-1.3333333333333333,0.0,0.33333333333333326,0.14285714285714288,0.19988007195682592,0.4166666666666667,0.35706634292651573,-0.27380952380952384,-0.15718627096968982,0.3333333333333333,0.3333333333333333,0.0,0.04042466312780729,0.05283724797339434,0,0,1
D1,2014-09-20,Augsburg,Werder Bremen,4,2,H,19,13,7,6,13,20,6,5,1,4,0,0,1.91,3.6,3.8,1.86,3.84,4.48,2.01,3.85,4.48,1.87,3.63,4.12,47.0,2014/2015,6,1,1,-7,-3,2,6,0.491838642410297,0.26094772416768536,0.2472136334220177,0.06449588193870359,-1.89,0.526439482961222,0.25499412455934195,0.2185663924794359,0.021265360983103054,-2.62,0.13999999999999968,0.2200000000000002,0.3600000000000003,1.0,1.6666666666666667,-0.6666666666666666,1.0,1.0,1.0,2.0,1.0,-0.6666666666666666,1.0,-0.6666666666666666,0.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,-1.0,-0.33333333333333326,-0.6666666666666666,0.0,1.0,1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666,0.0,1,9,5,1,1.0,-0.6666666666666666,1.0,0.0,0.0,-0.6666666666666666,0.37499999999999994,0.374859427714607,0.6666666666666666,0.4998750312421894,-0.2916666666666667,-0.1250156035275824,1.0,1.0,0.0,0.24462500898827932,0.3078730904817861,0,0,0
D1,2014-09-20,Hamburg,Bayern Munich,0,0,D,4,15,0,3,22,11,3,9,4,2,0,0,10.0,6.0,1.25,11.8,6.25,1.29,12.5,6.5,1.34,10.65,5.83,1.27,47.0,2014/2015,-11,-3,-6,11,2,0,0,0.09375,0.15625,0.75,0.06666666666666665,8.75,0.08308900442626076,0.15687204035678032,0.7600389552169589,0.01993956116147677,10.510000000000002,1.8499999999999996,0.6699999999999999,0.07000000000000006,0.0,1.6666666666666667,-1.6666666666666667,0.3333333333333333,0.0,1.0,2.0,0.3333333333333333,-1.6666666666666667,0.3333333333333333,-1.6666666666666667,0.0,1.6666666666666667,0.6666666666666666,1.0,2.3333333333333335,2.0,1.0,2.0,2.3333333333333335,1.0,2.3333333333333335,1.0,0.0,-1.6666666666666667,1.0,-2.666666666666667,-2.0,-2.0,0.0,0.0,-2.0,-2.666666666666667,-2.0,-2.666666666666667,0.0,1,9,5,1,0.3333333333333333,-1.6666666666666667,2.3333333333333335,1.0,-2.0,-2.666666666666667,0.0,0.0,1.0000000000000002,0.7139797229758675,-1.0000000000000002,-0.7139797229758675,0.3333333333333333,2.3333333333333335,-2.0,-0.65625,-0.6769499507906981,0,1,0
D1,2014-09-20,Mainz,Dortmund,2,0,H,8,20,5,4,17,18,1,7,2,1,0,0,5.0,4.33,1.57,5.65,4.3,1.64,6.0,4.4,1.65,5.42,4.08,1.6,47.0,2014/2015,-12,1,-6,-1,1,2,2,0.18728528490471957,0.21626476316942211,0.5964499519258584,0.06788955737632563,3.4299999999999997,0.17363898259178098,0.22815354689385176,0.5982074705143674,0.019305387538337104,4.010000000000001,0.5800000000000001,0.3200000000000003,0.04999999999999982,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,1.0,1.0,2.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.0,2.0,1.6666666666666667,0.3333333333333333,2.0,2.0,0.0,3.0,2.0,0.3333333333333333,2.0,0.3333333333333333,0.0,-0.33333333333333326,-0.6666666666666667,0.3333333333333333,-0.33333333333333326,-1.0,1.0,-1.0,-0.33333333333333326,0.3333333333333333,-0.33333333333333326,0.3333333333333333,0.0,1,9,5,1,1.6666666666666667,0.6666666666666666,2.0,0.3333333333333333,-0.33333333333333326,0.3333333333333333,0.8333333333333334,0.6247657128576783,0.7499999999999999,0.5453058256839044,0.08333333333333348,0.07945988717377395,1.6666666666666667,2.0,-0.33333333333333326,-0.4091646670211388,-0.4245684879225864,0,0,0
D1,2014-09-20,Paderborn,Hannover,2,0,H,17,14,4,2,11,13,7,5,1,0,0,0,2.8,3.25,2.5,3.0,3.51,2.49,3.1,3.51,2.51,2.89,3.35,2.44,47.0,2014/2015,3,2,2,-2,1,2,2,0.33539731682146534,0.2889576883384932,0.3756449948400412,0.06483516483516505,0.2999999999999998,0.32684864191713503,0.27935781360438894,0.3937935444784759,0.019840043936429463,0.5099999999999998,0.20999999999999996,0.1599999999999997,0.06999999999999984,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,1.0,2.0,1.0,1.6666666666666667,1.0,1.6666666666666667,1.0,0.0,1.3333333333333333,0.3333333333333333,1.0,2.3333333333333335,2.0,2.0,1.0,2.3333333333333335,1.0,2.3333333333333335,1.0,0.0,0.3333333333333335,0.3333333333333333,0.0,-0.6666666666666667,-1.0,0.0,0.0,-0.6666666666666667,0.0,-0.6666666666666667,0.0,0.0,1,9,5,1,1.6666666666666667,1.0,2.3333333333333335,1.0,-0.6666666666666667,0.0,1.0000000000000002,0.7139797229758675,1.0,0.7995202878273037,2.220446049250313e-16,-0.08554056485143613,1.6666666666666667,2.3333333333333335,-0.6666666666666667,-0.04024767801857587,-0.06694490256134089,0,0,0
D1,2014-09-20,Schalke 04,Ein Frankfurt,2,2,D,8,15,3,4,15,15,1,3,1,2,2,1,1.73,3.8,4.5,1.75,4.07,4.91,1.81,4.2,5.2,1.74,3.84,4.59,47.0,2014/2015,-7,-1,-2,0,0,0,4,0.543564639689755,0.24746495438507263,0.20897040592517244,0.06341479903998914,-2.77,0.5597878914358226,0.24069503931515712,0.19951706924902027,0.020794804908857767,-3.16,0.07000000000000006,0.3600000000000003,0.6100000000000003,1.0,2.3333333333333335,-1.3333333333333333,0.3333333333333333,0.0,0.0,3.0,0.3333333333333333,-1.3333333333333333,0.3333333333333333,-1.3333333333333333,0.0,1.0,1.0,0.0,1.3333333333333333,1.0,1.0,2.0,1.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,1.3333333333333335,-1.3333333333333333,-1.0,-1.0,-1.0,1.0,-1.0,-1.3333333333333333,-1.0,-1.3333333333333333,0.0,1,9,5,1,0.3333333333333333,-1.3333333333333333,1.3333333333333333,0.0,-1.0,-1.3333333333333333,0.3,0.29991002699190245,0.5,0.49975012493753124,-0.2,-0.1998400979456288,0.3333333333333333,1.3333333333333333,-1.0,0.3345942337645825,0.3602708221868024,0,0,0
D1,2014-09-20,Stuttgart,Hoffenheim,0,2,A,17,10,2,4,17,21,9,4,0,2,0,0,2.5,3.4,2.7,2.63,3.62,2.75,2.71,3.65,2.88,2.58,3.4,2.68,47.0,2014/2015,7,-2,5,-4,-2,-2,2,0.375767498976668,0.2762996316004912,0.34793286942284074,0.06448801742919397,-0.20000000000000018,0.37273336553330255,0.27079799761121154,0.35646863685548574,0.02010759444114507,-0.1200000000000001,0.1299999999999999,0.25,0.19999999999999973,0.3333333333333333,1.6666666666666667,-1.3333333333333333,0.3333333333333333,0.0,0.0,3.0,0.3333333333333333,-1.3333333333333333,0.3333333333333333,-1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,1.0,2.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.0,-1.0,1.0,-2.0,-1.3333333333333335,-1.0,-1.0,1.0,-1.3333333333333335,-2.0,-1.3333333333333335,-2.0,0.0,1,9,5,1,0.3333333333333333,-1.3333333333333333,1.6666666666666667,0.6666666666666666,-1.3333333333333335,-2.0,0.12499999999999999,0.16658337497917708,0.8,0.6663334999167083,-0.675,-0.49975012493753124,0.3333333333333333,1.6666666666666667,-1.3333333333333335,0.02783462955382726,0.01626472867781681,0,0,1
D1,2014-09-21,FC Koln,M'gladbach,0,0,D,10,9,7,1,15,13,4,3,2,2,0,0,2.75,3.3,2.5,2.97,3.41,2.56,3.0,3.45,2.6,2.83,3.27,2.51,44.0,2014/2015,1,6,1,2,0,0,0,0.34090909090909083,0.28409090909090906,0.37499999999999994,0.06666666666666687,0.25,0.3299106214924132,0.28734150904177924,0.3827478694658075,0.020580468665146068,0.41000000000000014,0.16999999999999993,0.18000000000000016,0.0900000000000003,0.6666666666666666,0.0,0.6666666666666666,1.6666666666666667,1.0,3.0,0.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.0,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,1.0,1.0,2.0,1.6666666666666667,1.0,1.6666666666666667,1.0,0.0,-1.0,-0.6666666666666666,-0.33333333333333337,0.0,0.0,2.0,-2.0,0.0,-0.33333333333333337,0.0,-0.33333333333333337,0.0,1,9,6,1,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,0.0,-0.33333333333333337,0.6666666666666666,0.9985022466300549,1.0000000000000002,0.7139797229758675,-0.3333333333333336,0.2845225236541874,1.6666666666666667,1.6666666666666667,0.0,-0.034090909090909116,-0.05283724797339434,0,0,0
D1,2014-09-21,Wolfsburg,Leverkusen,4,1,H,17,12,9,1,9,12,8,3,1,1,0,1,2.8,3.5,2.4,2.9,3.68,2.48,3.0,3.75,2.55,2.76,3.52,2.45,45.0,2014/2015,5,8,5,-3,-1,3,5,0.33707865168539325,0.2696629213483146,0.39325842696629215,0.059523809523809534,0.3999999999999999,0.3381350406070307,0.2664651135218448,0.3953998458711246,0.019792523093292047,0.41999999999999993,0.2400000000000002,0.22999999999999998,0.09999999999999964,1.3333333333333333,1.6666666666666667,-0.3333333333333333,0.6666666666666666,0.0,0.0,3.0,0.6666666666666666,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.0,3.0,1.6666666666666667,1.3333333333333333,2.3333333333333335,2.0,1.0,2.0,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.0,-1.6666666666666667,0.0,-1.6666666666666665,-1.666666666666667,-2.0,-1.0,1.0,-1.666666666666667,-1.6666666666666665,-1.666666666666667,-1.6666666666666665,0.0,1,9,6,1,0.6666666666666666,-0.3333333333333333,2.3333333333333335,1.3333333333333333,-1.666666666666667,-1.6666666666666665,0.49999999999999994,0.44429634566255694,1.1249999999999998,0.6427194172677283,-0.6249999999999998,-0.19842307160517136,0.6666666666666666,2.3333333333333335,-1.666666666666667,-0.0561797752808989,-0.05726480526409389,0,0,0
D1,2014-09-23,Bayern Munich,Paderborn,4,0,H,25,6,9,2,8,7,9,3,0,0,0,0,1.11,9.0,21.0,1.14,10.33,23.41,1.15,10.5,30.0,1.12,8.89,22.6,44.0,2014/2015,19,7,6,1,0,4,4,0.8502024291497975,0.10485829959514169,0.044939271255060725,0.059631059631059635,-19.89,0.8627715903127094,0.09521390251272882,0.04201450717456167,0.016715191257287376,-22.27,0.029999999999999805,1.6099999999999994,7.399999999999999,1.25,0.5,0.75,2.0,2.0,2.0,2.0,1.6666666666666667,0.6666666666666666,2.0,0.75,-0.33333333333333326,1.75,0.5,1.25,2.0,2.0,3.0,1.0,2.3333333333333335,1.6666666666666667,2.0,1.25,0.3333333333333335,-0.5,0.0,-0.5,0.0,0.0,-1.0,1.0,-0.6666666666666667,-1.0,0.0,-0.5,-0.6666666666666667,1,9,1,0,2.0,0.75,2.0,1.25,0.0,-0.5,0.8333333333333334,0.7138777841233581,1.1666666666666667,0.7774322523322968,-0.33333333333333337,-0.06355446820893873,1.8,2.2,-0.40000000000000013,0.8052631578947368,0.8207570831381478,1,0,0
D1,2014-09-23,Ein Frankfurt,Mainz,2,2,D,16,5,8,5,16,24,9,3,3,3,0,0,2.38,3.3,2.9,2.33,3.58,3.21,2.53,3.53,3.2,2.4,3.35,2.96,44.0,2014/2015,11,3,6,-8,0,0,4,0.39340623201512787,0.28372934308969827,0.3228644248951739,0.06802595646409038,-0.52,0.4207524027459954,0.273841647597254,0.30540594965675055,0.020040638045549564,-0.8799999999999999,0.1299999999999999,0.17999999999999972,0.2400000000000002,1.25,1.25,0.0,1.25,1.0,1.0,3.0,0.6666666666666666,-0.3333333333333333,1.25,0.0,-0.5833333333333334,1.75,0.75,1.0,2.0,2.0,2.0,2.0,2.3333333333333335,1.3333333333333333,2.0,1.0,0.3333333333333335,-0.5,0.5,-1.0,-0.75,-1.0,-1.0,1.0,-1.666666666666667,-1.6666666666666665,-0.75,-1.0,-0.9166666666666669,1,9,1,0,1.25,0.0,2.0,1.0,-0.75,-1.0,0.5555555555555556,0.4998000799680128,1.0,0.699720111955218,-0.4444444444444444,-0.1999200319872052,0.8999999999999999,2.2,-1.3000000000000003,0.07054180711995395,0.11534645308924485,0,0,1
D1,2014-09-23,Hoffenheim,Freiburg,3,3,D,18,6,8,4,20,14,4,3,3,3,0,1,1.62,4.0,5.25,1.71,4.18,5.07,1.75,4.33,5.4,1.67,3.93,5.02,44.0,2014/2015,12,4,1,6,-1,0,6,0.5835764902042518,0.236348478532722,0.18007503126302626,0.05776014109347427,-3.63,0.5726166640997997,0.23425227167719084,0.19313106422300938,0.02126843017531277,-3.3600000000000003,0.08000000000000007,0.3999999999999999,0.3800000000000008,1.5,0.5,1.0,2.0,2.0,2.0,2.0,1.6666666666666667,0.6666666666666666,2.0,1.0,-0.33333333333333326,0.75,1.5,-0.75,0.5,0.0,1.0,3.0,0.6666666666666666,-0.6666666666666666,0.5,-0.75,0.16666666666666663,0.75,-1.0,1.75,1.5,2.0,1.0,-1.0,1.0,1.3333333333333333,1.5,1.75,-0.4999999999999999,1,9,1,0,2.0,1.0,0.5,-0.75,1.5,1.75,1.0,0.7496251874062969,0.3,0.33318525099955576,0.7,0.41643993640674115,1.8,0.6,1.2000000000000002,0.4035014589412256,0.3794855998767903,0,0,0
D1,2014-09-23,Werder Bremen,Schalke 04,0,3,A,12,11,4,4,17,15,6,5,4,3,0,0,2.8,3.4,2.4,2.9,3.63,2.5,3.1,3.65,2.5,2.91,3.45,2.38,44.0,2014/2015,1,0,1,2,1,-3,3,0.3344262295081967,0.2754098360655738,0.39016393442622954,0.06792717086834732,0.3999999999999999,0.3379636526143304,0.26999851035304634,0.3920378370326233,0.02030967987080845,0.3999999999999999,0.18999999999999995,0.19999999999999973,0.1200000000000001,2.0,2.5,-0.5,0.75,0.0,0.0,4.0,0.6666666666666666,-0.6666666666666666,0.75,-0.5,-0.08333333333333337,1.25,2.25,-1.0,0.5,0.0,0.0,4.0,0.6666666666666666,-1.0,0.5,-1.0,0.16666666666666663,0.75,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.33333333333333337,0.25,0.5,-0.25,1,9,1,0,0.75,-0.5,0.5,-1.0,0.25,0.5,0.5714285714285714,0.4443457009553432,0.38461538461538464,0.3570408454727221,0.18681318681318676,0.08730485548262112,0.7,0.6,0.09999999999999998,-0.055737704918032815,-0.05407418441829287,0,0,0
D1,2014-09-24,Dortmund,Stuttgart,2,2,D,25,10,9,5,11,10,5,4,2,2,0,0,1.36,5.0,7.5,1.36,5.55,9.69,1.41,5.8,9.8,1.35,5.07,8.53,44.0,2014/2015,15,4,1,1,0,0,4,0.6880733944954128,0.1871559633027523,0.12477064220183487,0.06862745098039214,-6.14,0.7218153193237045,0.1768772674378808,0.10130741323841469,0.018673472233843746,-8.33,0.05999999999999983,0.7299999999999995,1.2700000000000014,1.5,1.75,-0.25,1.5,2.0,0.0,4.0,2.0,0.3333333333333333,1.5,-0.25,0.5,0.25,1.75,-1.5,0.25,0.0,0.0,4.0,0.0,-2.0,0.25,-1.5,-0.25,1.25,0.0,1.25,1.25,2.0,0.0,0.0,2.0,2.3333333333333335,1.25,1.25,0.75,1,9,2,0,1.5,-0.25,0.25,-1.5,1.25,1.25,0.5454545454545454,0.4613964933866503,0.09090909090909091,0.12493753123438281,0.4545454545454545,0.33645896215226745,1.8,0.1,1.7,0.563302752293578,0.6205079060852898,1,0,0
D1,2014-09-24,Hannover,FC Koln,1,0,H,9,9,4,3,9,11,2,6,0,2,0,0,2.15,3.4,3.25,2.29,3.42,3.42,2.33,3.5,3.5,2.22,3.33,3.29,44.0,2014/2015,0,1,-4,-2,-2,1,1,0.4359404280501035,0.27566821185521256,0.2883913600946839,0.06692623382089868,-1.1,0.42750000000000005,0.28625,0.28625,0.021476544344850357,-1.13,0.10999999999999988,0.16999999999999993,0.20999999999999996,1.0,0.75,0.25,1.75,2.0,2.0,2.0,1.3333333333333333,0.0,1.75,0.25,-0.41666666666666674,0.5,0.0,0.5,1.5,1.0,4.0,0.0,1.6666666666666667,0.6666666666666666,1.5,0.5,0.16666666666666674,0.5,0.75,-0.25,0.25,1.0,-2.0,2.0,-0.3333333333333335,-0.6666666666666666,0.25,-0.25,-0.5833333333333335,1,9,2,0,1.75,0.25,1.5,0.5,0.25,-0.25,0.5714285714285714,0.5711022272986865,0.5,0.998003992015968,0.0714285714285714,-0.4269017647172815,1.5,1.6,-0.10000000000000009,0.1475490679554196,0.14125000000000004,0,0,1
